0,1
낙엽__000002,NNG
이,JKS
흩날리,VV
다,EC
",",SP
꽃잎,NNG
이,JKS
흩날리,VV
다,EC
",",SP
머리카락,NNG
이,JKS
흩날리,VV
다,EC
등__05,NNB
으로,JKB
쓰이__030101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
그리고,MAJ
하늘거리__000100,VV
다는,ETM
가볍__000109,VA
게,EC
이리저리__02,MAG
흔들리__000001,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
즉__01,MAG
",",SP
오로라,NNG
가,JKS
바람__010001,NNG
에,JKB
이리저리__02,MAG
가볍__000109,VA
게,EC
흔들리__000001,VV
는,ETM
모습__010002,NNG
이,JKS
바람__010001,NNG
에,JKB
흔들리__000001,VV
는,ETM
커튼__000001,NNG
과,JKB
비슷하__020100,VA
다는,ETM
것__01,NNB
이,VCP
ㅂ니다,EF
.,SF
우와,IC
~,SO
사진__070001,NNG
만,JX
으로,JKB
도,JX
황홀하__000001,VA
ㅁ,ETN
이,JKS
느끼__020004,VV
어,EC
지__04,VX
네,EC
요,JX
.,SF
사람__000001,NNG
들__09,XSN
이,JKS
오로라,NNG
를,JKO
왜__02,MAG
',SS
신__090001,NNG
의,JKG
선물__030000,NNG
',SS
이라고,JKQ
부르__010300,VV
는지,EC
알__000101,VV
ㄹ,ETM
것__01,NNB
같__000400,VA
아요,EF
.,SF
로빈,NNP
씨__07,NNB
는,JX
오로라,NNG
는,JX
자주__01,MAG
보__010101,VV
았,EP
겠,EP
군,EC
요,JX
.,SF
진우,NNP
는,JX
로빈,NNP
이,JKS
찍__020203,VV
은,ETM
오로라,NNG
풍경__010001,NNG
사진__070001,NNG
을,JKO
보__010101,VV
면서,EC
감탄하,VV
고,EC
있__01,VX
습니다,EF
.,SF
오로라,NNG
의,JKG
아름답__000001,VA
ㅁ,ETN
을,JKO
황홀하__000001,VA
다고,EC
표현하,VV
고,EC
있__01,VX
습니다,EF
.,SF
황홀하__000001,VA
ㅁ,ETN
은,JX
눈__010001,NNG
이,JKS
부시__020000,VA
ㄹ,ETM
정도__110001,NNG
로,JKB
환하__010101,VA
게,EC
빛나__000002,VV
거나,EC
화려하__000001,VA
다,EC
하__010101,VV
는,ETM
뜻__000002,NNG
으로,JKB
황홀하__000001,VA
ㄴ,ETM
광경,NNG
처럼,JKB
쓰이__030101,VV
기,ETN
도,JX
하__01,VX
고,EC
",",SP
어떤,MM
사물__100002,NNG
의,JKG
마음__010002,NNG
이나,JC
시선__030001,NNG
이,JKS
빼앗기__000001,VV
어,EC
정신__120002,NNG
을,JKO
못__04,MAG
차리__000002,VV
는,ETM
상태__010001,NNG
를,JKO
나타내__000300,VV
는,ETM
뜻__000002,NNG
으로,JKB
황홀하__000001,VA
ㄴ,ETM
표정__030000,NNG
을,JKO
짓__010107,VV
다,EC
오__010101,VV
아,EC
같__000100,VA
은,ETM
경우__030002,NNG
에,JKB
쓰이__030101,VV
기,ETN
도,JX
하__01,VX
ㅂ니다,EF
.,SF
그러__000001,VV
면서,EC
사람__000001,NNG
들__09,XSN
이,JKS
오로라,NNG
를,JKO
신__090001,NNG
이,JKS
인간__010001,NNG
에게,JKB
주__010101,VV
ㄴ,ETM
선물__030000,NNG
이,VCP
라고,EC
부르__010300,VV
는,ETM
이유__040001,NNG
를,JKO
알__000101,VV
ㄹ,ETM
것__01,NNB
같__000400,VA
다고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
진우,NNP
는,JX
로빈,NNP
에,JKB
고향__020001,NNG
에서,JKB
오로라,NNG
를,JKO
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
으니까,EC
당연히__01,MAG
오로라,NNG
를,JKO
자주__01,MAG
보__010101,VV
았,EP
을,ETM
것__01,NNB
이,VCP
라고,EC
생각하__000200,VV
ㅂ니다,EF
.,SF
오로라,NNG
를,JKO
항상,MAG
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
것__01,NNB
은,JX
아니,VCN
에요,EF
.,SF
오로라,NNG
를,JKO
관측하__000001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
최적기,NNG
는,JX
11,SN
월__02,NNB
부터,JX
4,SN
월__02,NNB
까지,JX
이,VCP
에요,EF
.,SF
하지만,MAJ
이때,NNG
가,JKC
아니,VCN
더라도,EC
구름__010000,NNG
이,JKS
없__010103,VA
는,ETM
맑__010001,VA
은,ETM
날__010001,NNG
에,JKB
행운__020000,NNG
이,JKS
따르__010202,VV
면,EC
오로라,NNG
를,JKO
만나__000102,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
어요,EF
.,SF
그러나,MAJ
로빈,NNP
은,JX
오로라,NNG
를,JKO
항상,MAG
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
것__01,NNB
은,JX
아니,VCN
라고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
오로라,NNG
를,JKO
잘__02,MAG
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
가장__01,MAG
좋__010201,VA
을,ETM
때__010001,NNG
는,JX
11,SN
월__02,NNB
부터,JX
4,SN
월__02,NNB
까지,JX
이,VCP
라고,EC
말하__000102,VV
ㅂ니다,EF
.,SF
여기__01,NP
에서,JKB
관측하__000001,VV
다는,ETM
자연__010002,NNG
현상__040001,NNG
을,JKO
자세히,MAG
살펴보__000001,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
고,EC
",",SP
최적기,NNG
는,JX
가장__01,MAG
알맞,VA
은,ETM
시기__040000,NNG
를,JKO
말하__000102,VV
ㅂ니다,EF
.,SF
그렇지만,MAJ
최적기,NNG
가,JKC
아니,VCN
어도,EC
구름__010000,NNG
이,JKS
없__010103,VA
는,ETM
맑__010001,VA
은,ETM
날__010001,NNG
에,JKB
오로라,NNG
를,JKO
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
다고,EC
말하__000101,VV
ㅂ니다,EF
.,SF
그렇__000001,VA
다고,EC
구름__010000,NNG
이,JKS
없__010103,VA
는,ETM
맑__010001,VA
은,ETM
날__010001,NNG
에,JKB
항상,MAG
오로라,NNG
를,JKO
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
것__01,NNB
은,JX
아니,VCN
라고,EC
하__010701,VV
ㅂ니다,EF
.,SF
행운__020000,NNG
이,JKS
따르__010104,VV
아야,EC
하__01,VX
ㄴ다고,EC
하__010701,VV
ㅂ니다,EF
.,SF
행운__020000,NNG
이,JKS
따르__010201,VV
다는,ETM
좋__010101,VA
은,ETM
운__060000,NNG
이,JKS
생기__000101,VV
ㄴ다는,ETM
뜻__000002,NNG
으로,JKB
운__060000,NNG
이,JKS
좋__010109,VA
으면,EC
오로라,NNG
를,JKO
보__010101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
다는,ETM
말__010010,NNG
이,VCP
ㅂ니다,EF
.,SF
로빈,NNP
씨__07,NNB
얘기__000002,NNG
를,JKO
듣__010201,VV
고,EC
있__01,VX
자니,EC
오로라,NNG
를,JKO
직접,MAG
저__03,NP
의,JKG
눈__010001,NNG
으로,JKB
보__010101,VV
고,EC
싶,VX
네,EC
요,JX
.,SF
직접,MAG
보__010101,VV
면,EC
어떤,MM
느낌,NNG
이,VCP
ㄹ지,EC
정말__01,MAG
궁금하__010000,VA
여요,EF
.,SF
나__03,NP
의,JKG
버킷,NNG
리스트__010000,NNG
중__04,NNB
에,JKB
하나__000202,NNG
.,SF
진우,NNP
는,JX
로빈,NNP
에,JKB
이야기__000001,NNG
를,JKO
듣__010201,VV
고,EC
있__01,VX
으니까,EC
더욱더,MAG
오로라,NNG
가,JKS
보__010101,VV
고,EC
싶,VX
어,EC
지__04,VX
ㅂ니다,EF
.,SF
그리고,MAJ
오로라,NNG
를,JKO
직접,MAG
보__010101,VV
면서,EC
깊__000001,VA
은,ETM
감동__020000,NNG
을,JKO
느끼__020002,VV
고,EC
싶,VX
어,EC
하__010101,VV
ㅂ니다,EF
.,SF
그러__000001,VV
면서,EC
진우,NNP
는,JX
자신__010001,NNG
의,JKG
버킷,NNG
리스트__010000,NNG
에,JKB
꼭__03,MAG
하__010101,VV
고,EC
싶,VX
은,ETM
일__010009,NNG
중__04,NNB
에,JKB
하나__000201,NNG
로,JKB
적__010001,VV
어,EC
놓__01,VX
습니다,EF
.,SF
여기__01,NP
에서,JKB
버킷,NNG
리스트__010000,NNG
란,JX
?,SF
죽__010001,VV
기,ETN
전__080002,NNG
에,JKB
꼭__03,MAG
하__010101,VV
여야,EC
하__01,VX
ㄹ,ETM
일__010001,NNG
이나,JX
하__010101,VV
고,EC
싶,VX
은,ETM
일__010009,NNG
을,JKO
적__010001,VV
은,ETM
목록__000001,NNG
을,JKO
말하__000102,VV
ㅂ니다,EF
.,SF
그럼__01,MAG
두__01,MM
사람__000010,NNG
의,JKG
대화__060000,NNG
에,JKB
나오__000101,VV
ㄴ,ETM
표현__000001,NNG
들__09,XSN
을,JKO
공부하,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
첫,MM
번째,NNB
~,SO
을,JKO
때__010001,NNG
이,VCP
면,EC
곤하__010100,VA
다,EF
.,SF
-,SO
ㄹ,ETM
때__010001,NNG
이,VCP
면,EC
곤하__010100,VA
다,EF
.,SF
,
두__01,MM
번째,NNB
~,SO
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
~,SO
는,JX
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
-,SO
ㄴ__010000,NNG
이,VCP
답니다,EF
.,SF
,
세__01,MM
번째,NNB
?,SF
기__210001,NNG
마련,NNB
이,VCP
다,EF
.,SF
이,VCP
ㅂ니다,EF
.,SF
첫,MM
번째,NNB
표현__000001,NNG
~,SO
을,JKO
때__010001,NNG
이,VCP
면,EC
곤하__010100,VA
다,EF
.,SF
이,VCP
ㅂ니다,EF
.,SF
곤하__010100,VA
다는,ETM
고__15,NNP
는,JX
하__010101,VV
다,EC
의,JKG
줄임말,NNG
로,JKB
같__000202,VA
은,ETM
어떤,MM
행동__000001,NNG
을,JKO
습관적,NNG
으로,JKB
하__010101,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
곤하__010100,VA
다,EC
앞__000001,NNG
에,JKB
어떤,MM
상황__020000,NNG
을,JKO
나타내__000200,VV
는,ETM
~,SO
을,JKO
때__010001,NNG
이,VCP
면,EC
과,JKB
함께,MAG
쓰이__030101,VV
면,EC
그런__01,MM
상황__020000,NNG
이,JKC
계속__04,MAG
되__010401,VV
ㄹ,ETM
때__010001,NNG
마다,JX
습관적,NNG
으로,JKB
어떤,MM
행동__000001,NNG
을,JKO
하__010101,VV
ㄴ다는,ETM
의미__020002,NNG
를,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
요즘,NNG
처럼,JKB
살__010302,VV
는,ETM
것__01,NNB
이,JKS
힘들__000101,VA
고,EC
지치__010001,VV
ㄹ,ETM
때__010001,NNG
이,VCP
면,EC
저__03,NP
는,JX
여행__020000,NNG
을,JKO
떠나__000301,VV
는,ETM
상상__070001,NNG
을,JKO
하__010101,VV
곤,EC
하__01,VX
여요,EF
.,SF
대화__060000,NNG
에서,JKB
진우,NNP
는,JX
가끔,MAG
일상__040000,NNG
이,JKS
힘들__000101,VA
고,EC
",",SP
피곤하,VA
ㄹ,ETM
때__010001,NNG
이,VCP
면,EC
여행__020000,NNG
을,JKO
떠나__000301,VV
는,ETM
상상__070001,NNG
을,JKO
자주__01,MAG
하__010101,VV
ㄴ다고,EC
말하__000102,VV
였,EP
습니다,EF
.,SF
이__05,MM
문장__020003,NNG
은,JX
살__010200,VV
면서,EC
힘들__000101,VA
고,EC
지치__010001,VV
는,ETM
상황__020000,NNG
이,JKC
되__010401,VV
ㄹ,ETM
때__010001,NNG
마다,JX
자주__01,MAG
하__010101,VV
는,ETM
행동__000001,NNG
으로,JKB
여행__020000,NNG
을,JKO
떠나__000301,VV
는,ETM
상상__070001,NNG
을,JKO
하__010101,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
신__020000,NNG
이,JKS
나__010303,VV
ㄹ,ETM
때__010001,NNG
이,VCP
면,EC
콧노래,NNG
가,JKS
절로__01,MAG
나오__000800,VV
곤,EC
하__01,VX
지요,EF
.,SF
기분__010001,NNG
이,JKS
좋__010202,VA
을,ETM
때__010001,NNG
신__020000,NNG
이,JKS
나__010303,VV
ㄹ,ETM
때__010001,NNG
마다,JX
콧노래,NNG
를,JKO
부르__010104,VV
ㄴ다는,ETM
뜻__000002,NNG
이,VCP
ㅂ니다,EF
.,SF
이__05,MM
때__010001,NNG
",",SP
앞__000001,NNG
에,JKB
내용__020003,NNG
신이__030000,NNG
난다,NNP
는,JX
계속__04,MAG
되__010401,VV
는,ETM
상황__020000,NNG
이,VCP
고,EC
뒤__010002,NNG
에,JKB
내용__020003,NNG
콧노래,NNG
가,JKS
절로__01,MAG
나오__000800,VV
ㄴ다는,ETM
습관적,NNG
으로,JKB
하__010101,VV
게,EC
되__010401,VV
는,ETM
행동__000001,NNG
을,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
요즘,NNG
처럼,JKB
날씨__010000,NNG
가,JKS
좋__010201,VA
을,ETM
때__010001,NNG
이,VCP
면,EC
공원__030000,NNG
에,JKB
산책하,VV
며,EC
커피__000002,NNG
를,JKO
마시__000001,VV
곤,EC
하__01,VX
여요,EC
날씨__010000,NNG
가,JKS
좋__010201,VA
을,ETM
때__010001,NNG
마다,JX
자주__01,MAG
공원__030000,NNG
을,JKO
산책하,VV
면서,EC
커피__000002,NNG
를,JKO
마시__000001,VV
ㄴ다는,ETM
의미__020002,NNG
로,JKB
날씨__010000,NNG
가,JKS
좋__010106,VA
다는,ETM
앞__000001,NNG
에,JKB
상황__020000,NNG
이,JKS
생기__000103,VV
ㄹ,ETM
때__010001,NNG
마다,JX
뒤__010002,NNG
에,JKB
내용__020003,NNG
공원__030000,NNG
을,JKO
산책하,VV
며,EC
커피__000002,NNG
를,JKO
마시__000001,VV
다,EF
.,SF
이,VCP
라는,ETM
행동__000001,NNG
을,JKO
습관적,NNG
으로,JKB
하__010101,VV
ㅁ,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
두__01,MM
번째,NNB
표현__000001,NNG
~,SO
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
이,VCP
ㅂ니다,EF
.,SF
답니다,EC
는,JX
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
알__000101,VV
고,EC
있__01,VX
는,ETM
사실__040001,NNG
이나,JC
느낌,NNG
을,JKO
설명하,VV
여,EC
말하__000102,VV
ㄹ,ETM
때__010001,NNG
쓰__030101,VV
ㅂ니다,EF
.,SF
즉__01,MAG
",",SP
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
어떤,MM
사실__040001,NNG
이나,JC
자신__010001,NNG
의,JKG
느낌,NNG
을,JKO
다른,MM
사람__000007,NNG
에,JKB
이야기__000001,NNG
처럼,JKB
말하__000102,VV
ㅁ,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
저__03,NP
는,JX
여행__020000,NNG
을,JKO
떠나__000301,VV
는,ETM
상상__070001,NNG
만,JX
으로,JKB
도,JX
가슴__010003,NNG
이,JKS
뛰__010102,VV
고,EC
무엇,NP
이,VCP
ㄴ가,EC
짜린한게,NNG
느끼__020004,VV
어,EC
지__04,VX
ㄴ답니다,EC
대화__060000,NNG
에서,JKB
진우,NNP
는,JX
여행__020000,NNG
을,JKO
떠나__000301,VV
는,ETM
생각__010006,NNG
만,JX
으로,JKB
가슴__010003,NNG
이,JKS
뛰__010102,VV
고,EC
흥분__000001,NNG
이,JKC
되__010401,VV
ㄴ다고,EC
말하__000102,VV
였,EP
습니다,EF
.,SF
그런__01,MM
자신__010001,NNG
의,JKG
느낌,NNG
을,JKO
?,SF
ㄴ__010000,NNG
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
를,JKO
붙이__000101,VV
어,EC
다른,MM
사람__000007,NNG
의,JKG
이야기__000001,NNG
처럼,JKB
객관화__000001,NNG
하__010101,VV
여,EC
나타내__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
한국__05,NNP
사람__000001,NNG
의,JKG
주식__010001,NNG
은,JX
밥__010001,NNG
이,VCP
지요,EF
.,SF
그래서,MAJ
저__03,NP
는,JX
빵__010001,NNG
대신__030001,NNG
에,JKB
밥__010002,NNG
을,JKO
먹__020101,VV
는답니다,EF
.,SF
한국__05,NNP
사람__000001,NNG
들__09,XSN
이,JKS
식사__030000,NNG
로,JKB
먹__020101,VV
는,ETM
음식__000001,NNG
은,JX
밥__010001,NNG
이,VCP
라서,EC
한국__05,NNP
사람__000004,NNG
이,VCP
ㄴ,ETM
나__03,NP
도,JX
빵__010001,NNG
보다,JKB
는,JX
주로__01,MAG
밥__010002,NNG
을,JKO
먹__020101,VV
는다는,ETM
사실__040001,NNG
을,JKO
?,SF
ㄴ__010000,NNG
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
를,JKO
붙이__000101,VV
어,EC
다른,MM
사람__000007,NNG
의,JKG
이야기__000001,NNG
처럼,JKB
말하__000102,VV
고,EC
있__01,VX
습니다,EF
.,SF
이__05,MM
여행__020000,NNG
상품__030001,NNG
은,JX
다른,MM
상품__030001,NNG
과,JKB
달리__01,MAG
항공료,NNG
와,JC
숙박비,NNG
가,JKS
들__010204,VV
어,EC
있__01,VX
답니다,EC
이__05,MM
문장__020003,NNG
에서,JKB
는,JX
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
이__05,MM
여행__020000,NNG
상품__030001,NNG
에,JKB
는,JX
비행기,NNG
값__000001,NNG
이,VCP
ㄴ,ETM
항공료,NNG
와,JC
잠__010001,NNG
을,JKO
자__010100,VV
고,EC
머무르__000001,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
는,ETM
호텔,NNG
과,JKB
같__000202,VA
은,ETM
곳__010001,NNG
에,JKB
지불하__010000,VV
는,ETM
돈__010001,NNG
만,JX
포함되__010001,VV
어,EC
있__01,VX
다는,ETM
사실__040001,NNG
을,JKO
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
를,JKO
붙이__000101,VV
어,EC
상대방__020000,NNG
에게,JKB
객관적__000001,NNG
으로,JKB
알리__000101,VV
어,EC
주__01,VX
고,EC
있__01,VX
습니다,EF
.,SF
세__01,MM
번째,NNB
로,JKB
배우__010001,VV
ㄹ,ETM
표현__000001,NNG
은,JX
?,SF
기__210001,NNG
마련,NNB
이,VCP
다,EF
.,SF
이,VCP
ㅂ니다,EF
.,SF
-,SO
기,ETN
마련,NNB
이,VCP
다,EF
.,SF
늘__010002,VV
ㄴ,ETM
당연히__01,MAG
그렇__000001,VA
ㄹ,ETM
것__01,NNB
이,VCP
다,EF
.,SF
이,VCP
라는,ETM
표현__000001,NNG
으로,JKB
그런__01,MM
일__010003,NNG
이,JKS
있__010302,VA
는,ETM
것__01,NNB
은,JX
당연하__010000,VA
다는,ETM
뜻__000002,NNG
을,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
누구,NP
나,JX
일상__040000,NNG
이,JKS
괴롭,VA
거나,EC
힘들__000101,VA
면,EC
탈출구__000001,NNG
를,JKO
찾__000101,VV
기,ETN
마련,NNB
이,VCP
죠,EF
.,SF
이__05,MM
문장__020003,NNG
에서,JKB
탈출구__000001,NNG
를,JKO
찾__000101,VV
기,ETN
마련,NNB
이,VCP
지요,EF
.,SF
이,VCP
라는,ETM
표현__000001,NNG
은,JX
살아가__000001,VV
면서,EC
어렵__000101,VA
거나,EC
힘들__000101,VA
ㄴ,ETM
일__010009,NNG
이,JKS
생기__000103,VV
면,EC
그런__01,MM
상황__020000,NNG
을,JKO
빠져나오,VV
고,EC
싶,VX
어,EC
하__01,VX
는,ETM
것__01,NNB
은,JX
당연하__010000,VA
고,EC
",",SP
자연스럽__000001,VA
ㄴ,ETM
일__010009,NNG
이,VCP
ㅁ,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
수업__040001,NNG
태도__030001,NNG
가,JKS
좋__010101,VA
은,ETM
학생__000002,NNG
이,JKS
성적__030000,NNG
도,JX
좋__010101,VA
기,ETN
마련,NNB
이,VCP
지요,EC
이__05,MM
문장__020003,NNG
은,JX
수업__040001,NNG
시간__040004,NNG
에,JKB
태도__030001,NNG
가,JKS
좋__010101,VA
은,ETM
학생__000002,NNG
이,JKS
당연히__01,MAG
시험__030001,NNG
성적__040002,NNG
이,JKS
좋__010201,VA
을,ETM
것__01,NNB
이,VCP
라는,ETM
의미__020001,NNG
이,VCP
ㅂ니다,EF
.,SF
쉬__030200,VV
지,EC
않,VX
고,EC
무리하__000100,VV
게,EC
일__010001,NNG
만,JX
하__010101,VV
다가,EC
보__01,VX
면,EC
몸__010001,NNG
이,JKS
약하__010102,VA
여,EC
지__04,VX
기,ETN
마련,NNB
이,VCP
지요,EC
쉬__030200,VV
지,EC
않,VX
고,EC
지나치__000200,VA
게,EC
일__07,NNB
만__01,NNB
하,XSV
게,EC
되__010401,VV
면,EC
몸__010001,NNG
이,JKS
약하__010102,VA
여,EC
지__04,VX
는,ETM
것__01,NNB
.,SF
즉__01,MAG
",",SP
건강__030000,NNG
이,JKS
나빠지,VV
는,ETM
것__01,NNB
을,JKO
당연하__010000,VA
다는,ETM
의미__020001,NNG
를,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
-,SO
기,ETN
마련,NNB
이,VCP
다,EF
.,SF
늘__010002,VV
ㄴ,ETM
?,SF
개__030001,NNG
마련,NNB
이,VCP
다,EF
.,SF
로,JKB
바꾸__000101,VV
어,EC
쓰__030101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
습니다,EF
.,SF
첫,MM
시간__040001,NNG
이,VCP
었,EP
는데,EC
재미있,VA
었,EP
나,EC
요,JX
?,SF
이__05,MM
시간__040002,NNG
에,JKB
는,JX
여러분,NP
과,JKB
함께,MAG
가__010101,VV
고,EC
싶,VX
은,ETM
여행지,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
두__01,MM
사람__000010,NNG
의,JKG
대화__060000,NNG
내용__020003,NNG
을,JKO
공부하,VV
였,EP
습니다,EF
.,SF
그리고,MAJ
배우__010001,VV
ㄴ,ETM
표현__000001,NNG
들__09,XSN
을,JKO
정리하__000102,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
반복__010001,NNG
적__18,XSN
이,VCP
ㄴ,ETM
행위__000001,NNG
를,JKO
표현하,VV
는,ETM
~,SO
을,JKO
때__010001,NNG
이,VCP
면,EC
곤하__010100,VA
다,EF
.,SF
말하__000102,VV
는,ETM
사람__000001,NNG
이,JKS
이미__01,MAG
알__000101,VV
거나,EC
듣__010201,VV
은,ETM
사실__040001,NNG
을,JKO
객관화하__000001,VV
여,EC
이르__020101,VV
어,EC
주__01,VX
ㄹ,ETM
때__010001,NNG
사용하__030001,VV
는,ETM
~,SO
다__030101,NNG
이,VCP
ㅂ니다,EF
.,SF
당연히__01,MAG
그렇__000001,VA
ㄹ,ETM
것__01,NNB
이,VCP
ㅁ,ETN
을,JKO
나타내__000200,VV
는,ETM
표현__000001,NNG
?,SF
기__210001,NNG
마련,NNB
이,VCP
다,EF
.,SF
여행__020000,NNG
은,JX
상상__070001,NNG
만,JX
으로,JKB
도,JX
즐겁,VA
ㄴ,ETM
일__010009,NNG
이,VCP
ㅂ니다,EF
.,SF
그래서,MAJ
여행__020000,NNG
은,JX
일상__040000,NNG
의,JKG
탈출구__000001,NNG
로,JKB
좋__010101,VA
은,ETM
선택__000001,NNG
이,JKC
되__010401,VV
곤,EC
하__01,VX
ㅂ니다,EF
.,SF
여러분,NP
이,JKS
가__010101,VV
고,EC
싶,VX
은,ETM
여행지,NNG
는,JX
어디__01,NP
이,VCP
ㅂ니까,EF
?,SF
표현__000001,NNG
연습하__030000,VV
기,ETN
에서,JKB
말하__000102,VV
기,ETN
연습__030000,NNG
을,JKO
하__010101,VV
면서,EC
좀__02,MAG
더__01,MAG
이야기__000001,NNG
하__010101,VV
여,EC
보__01,VX
ㅂ시다,EF
.,SF
그럼__01,MAJ
수업__040001,NNG
을,JKO
마치__020001,VV
겠,EP
습니다,EF
.,SF
안녕히,MAG
계시__000100,VV
ㅂ시오,EF
.,SF
